time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,social_worker_fte,leaver_fte,turnover_rate_fte_%,working_days_lost_fte,absence_rate_fte_%,agency_fte,agency_worker_rate_fte_%,agency_cover_fte,agency_cover_rate_fte_%,vacancy_fte,vacancy_rate_fte_%,vacancy_agency_cover_rate_fte_%,case_holders_fte,cases,caseload_fte,social_worker_headcount,leaver_headcount,turnover_rate_headcount_%,agency_headcount,agency_worker_rate_headcount_%
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,129.6,8.3,6.4,888.8,2.7,0,0,0,0,10,7.2,0,73,1470,20.1,138,9,6.5,0,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,333.4,50.1,15,2824.9,3.3,12.5,3.6,12.5,100,34,9.3,36.8,186.3,3345,18,366,58,15.8,31,7.8
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,141.8,35.7,25.2,1255.2,3.5,7,4.7,7,100,7,4.7,100,67.4,900,13.3,150,44,29.3,7,4.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,191.2,19,9.9,1159.4,2.4,46.6,19.6,27.6,59.2,30,13.6,92,142.4,2457,17.3,201,21,10.4,47,19
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,141.9,14,9.9,1733.6,4.8,1,0.7,0,0,2.9,2,0,77,1416,18.4,150,16,10.7,1,0.7
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",233.8,0,0,2516.2,4.3,16,6.4,14,87.5,14,5.6,100,142.3,3485,24.5,251,5,2,16,6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,251.8,49.4,19.6,4235.2,6.6,53.5,17.5,21.5,40.2,73.2,22.5,29.4,144.5,2573,17.8,272,57,21,54,16.6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,617.8,51.6,8.4,4957.6,3.2,8.8,1.4,0,0,0,0,0,309.9,5168,16.7,678,58,8.6,9,1.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,111.2,24.6,22.1,1118,4,10,8.2,10,100,17,13.3,58.8,91.6,2097,22.9,116,25,21.6,10,7.9
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,118.1,14.8,12.5,589.1,2,10,7.8,0,0,4,3.3,0,46.6,853,18.3,125,16,12.8,10,7.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,259.4,21.3,8.2,2259.8,3.4,0,0,0,0,15.7,5.7,0,110.6,2183,19.7,288,27,9.4,0,0
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,252.5,27.1,10.7,2174.8,3.4,56,18.2,49,87.5,50.3,16.6,97.4,159.2,2399,15.1,269,35,13,56,17.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,315.1,37,11.7,3415.6,4.3,45.2,12.5,5,11.1,5,1.6,100,190.2,3376,17.8,351,40,11.4,46,11.6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,207.1,37.9,18.3,2331.3,4.5,12,5.5,8,66.7,9,4.2,88.9,120,2126,17.7,220,42,19.1,12,5.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,91,7,7.7,1086,4.7,7.9,8,7.9,100,14,13.3,56.3,60,920,15.3,105,9,8.6,10,8.7
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,135.4,0,0,2399.8,7,28.9,17.6,28,96.8,31.1,18.7,90,114.1,2071,18.2,149,17,11.4,35,19
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,326.6,48.6,14.9,2604.6,3.2,14.6,4.3,8.2,56.2,75.9,18.9,10.8,180.3,3785,21,370,71,19.2,52,12.3
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,168.5,26.5,15.7,1042.5,2.4,55,24.6,40,72.7,40,19.2,100,119.1,2063,17.3,180,29,16.1,55,23.4
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,205.8,38.8,18.8,2062.6,4,47.4,18.7,47.4,100,50.2,19.6,94.4,152.4,2528,16.6,223,47,21.1,49,18
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,292.6,38.4,13.1,1216.8,1.6,22.8,7.2,16,70.3,29,9,55.2,180.1,3026,16.8,302,42,13.9,24,7.4
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,237.6,42.5,17.9,1039,1.7,164.7,40.9,164.7,100,266,52.8,61.9,241.4,4261,17.7,254,46,18.1,166,39.5
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,237.9,19.1,8,1944.8,3.2,44,15.6,28,63.6,35.8,13.1,78.2,124.3,2371,19.1,253,22,8.7,45,15.1
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,417.5,51,12.2,3074.1,2.9,56.7,12,21,37,21,4.8,100,173.1,3401,19.6,465,58,12.5,60,11.4
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,17.1,6.5,38,102.8,2.4,3,14.9,3,100,3,14.9,100,10.1,171,16.9,19,8,42.1,3,13.6
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,647.1,62.7,9.7,9789,6,130.5,16.8,118,90.4,224.9,25.8,52.4,396,5824,14.7,673,72,10.7,137,16.9
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,270.4,38.6,14.3,2840.1,4.2,39.8,12.8,38.8,97.5,66,19.6,58.8,179.3,3014,16.8,284,44,15.5,41,12.6
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,167.4,22.5,13.4,1850.9,4.4,73.3,30.5,54.8,74.8,64.9,27.9,84.4,96.8,1956,20.2,181,31,17.1,74,29
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",83.8,16.9,20.1,283.2,1.3,10.7,11.4,2.9,27.2,14,14.3,20.9,69.1,1169,16.9,91,20,22,31,25.4
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,190,42.6,22.4,2032.7,4.2,101,34.7,36.6,36.2,36.6,16.1,100,182.1,2962,16.3,203,43,21.2,101,33.2
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,101.3,11.9,11.8,723.5,2.8,19.9,16.4,7,35.2,11,9.8,63.6,77.7,1950,25.1,111,14,12.6,22,16.5
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,81.1,12.5,15.5,750,3.7,18,18.2,9,49.9,9,10,100,60.7,799,13.2,89,13,14.6,19,17.6
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,346.7,52.2,15,5008,5.7,18.1,4.9,18.1,100,81,18.9,22.3,199.5,5271,26.4,381,60,15.7,20,5
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,214.2,16,7.5,1186.2,2.2,9.3,4.1,9.3,100,12.8,5.6,72.6,102.7,2260,22,226,18,8,10,4.2
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,108,14.6,13.5,1244,4.6,11,9.2,11,100,14.7,12,74.8,80.9,1412,17.5,116,18,15.5,11,8.7
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,156.8,24.4,15.6,1512,3.8,68.8,30.5,68.8,100,71.7,31.4,95.9,155.8,2946,18.9,191,30,15.7,69,26.5
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,333.6,37.5,11.3,3298.1,3.9,21.4,6,4,18.7,13.9,4,28.8,152.8,2987,19.5,367,47,12.8,32,8
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,145,32.1,22.1,1393.5,3.8,30,17.1,26.2,87.3,35,19.4,74.9,106.5,2133,20,157,39,24.8,32,16.9
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,208.5,46.6,22.3,1532.4,2.9,62.2,23,62.2,100,68.2,24.6,91.2,138,2718,19.7,233,51,21.9,81,25.8
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,75.5,13.6,18,442,2.3,42,35.8,36,85.7,47.5,38.6,75.8,62.7,1186,18.9,80,16,20,42,34.4
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,256.2,49.9,19.5,1438.3,2.2,25,8.9,25,100,36,12.3,69.5,141.1,2472,17.5,289,57,19.7,30,9.4
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,141,17.4,12.4,371,1,18.4,11.6,18.4,100,31.7,18.3,58.2,83.8,1276,15.2,149,19,12.8,22,12.9
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,745.9,63.5,8.5,3541,1.9,35.2,4.5,35.2,100,102,12,34.5,420,5914,14.1,800,75,9.4,36,4.3
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,431.7,29,6.7,2655.7,2.4,23.7,5.2,20.7,87.6,29,6.3,71.4,240.3,2983,12.4,455,36,7.9,26,5.4
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,103.9,16,15.4,1229.5,4.7,46.8,31.1,46.8,100,51,32.9,91.8,70.7,1506,21.3,111,20,18,47,29.7
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,360.6,32.2,8.9,2581.1,2.8,77,17.6,54.8,71.2,90,20,60.9,232.1,4335,18.7,402,39,9.7,77,16.1
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,95.6,32.6,34.1,722.4,3,19,16.6,12,63.2,20.4,17.6,58.8,75.6,1255,16.6,100,35,35,19,16
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,91.6,12.8,14,455.3,2,21,18.7,12,57.1,16,14.9,75,57,1140,20,94,13,13.8,34,26.6
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,313.6,32,10.2,2821,3.6,29,8.5,29,100,88,21.9,33,175.2,3011,17.2,367,39,10.6,29,7.3
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,98.2,6.8,6.9,797,3.2,30.9,23.9,30.9,100,30.9,23.9,100,108.8,1776,16.3,100,7,7,35,25.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,66.7,10.4,15.6,313,1.9,7,9.5,5,71.4,5,7,100,46.5,746,16,70,12,17.1,7,9.1
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,213.9,31.7,14.8,2094,3.9,3,1.4,2,66.7,2,0.9,100,107.4,1715,16,239,35,14.6,3,1.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,224.6,30.8,13.7,368.5,0.6,67.2,23,30.8,45.8,38.8,14.7,79.5,164.2,2828,17.2,240,41,17.1,69,22.3
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,298.1,0,0,1882.1,2.5,1,0.3,1,100,8.7,2.8,11.5,217.4,3564,16.4,324,27,8.3,1,0.3
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,389.4,68.1,17.5,3388.7,3.4,67,14.7,56,83.6,71,15.4,78.9,276.3,6309,22.8,418,73,17.5,69,14.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,72.6,13.1,18.1,876.7,4.8,7,8.8,2.8,40,6,7.6,46.7,43,937,21.8,76,15,19.7,7,8.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,676.6,59.4,8.8,2463,1.4,91,11.9,80.7,88.6,110.9,14.1,72.7,401.4,7628,19,730,73,10,91,11.1
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,130.6,34.2,26.2,862,2.6,54,29.3,45.6,84.4,69.3,34.7,65.8,92.6,1629,17.6,137,36,26.3,54,28.3
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,145.1,27.4,18.9,818.9,2.2,14.3,9,14.3,100,19,11.6,75.1,88.3,1391,15.7,152,29,19.1,15,9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,315.7,23.4,7.4,1355,1.7,38,10.7,38,100,48,13.2,79.2,201.6,3846,19.1,360,29,8.1,38,9.5
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,157.5,19.9,12.7,1480.8,3.7,3,1.9,3,100,12,7.1,25,76.8,1280,16.7,171,23,13.5,3,1.7
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,95.8,18.5,19.3,857.5,3.5,79,45.2,39,49.4,87,47.6,44.8,81.8,1575,19.3,104,23,22.1,79,43.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,83.3,13,15.6,282,1.3,39,31.9,35,89.7,35,29.6,100,64.3,942,14.6,88,15,17,39,30.7
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,118.2,13,11,784,2.6,16.4,12.2,16.4,100,28,19.2,58.6,80.5,1919,23.9,126,15,11.9,17,11.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,507.7,54.4,10.7,3983,3.1,93,15.5,x,x,70.8,12.2,x,302.2,5323,17.6,575,66,11.5,93,13.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,85.1,9.8,11.5,401.5,1.9,20,19,14,70,15.2,15.1,92.2,53.6,801,15,91,10,11,20,18
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,403.4,55.6,13.8,2968,2.9,60.8,13.1,60.8,100,66.5,14.2,91.4,243.4,3904,16,445,61,13.7,62,12.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,52,16.5,31.7,245.7,1.9,32,38.1,24,75,24,31.6,100,56.7,884,15.6,56,18,32.1,32,36.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,56.7,10.4,18.3,483.6,3.4,16,22,14,87.5,14,19.8,100,31.7,517,16.3,61,11,18,18,22.8
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,86.4,16.9,19.6,506.5,2.3,5.2,5.7,5.2,100,7.8,8.3,66.7,65.9,1119,17,97,20,20.6,6,5.8
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,153.2,7.9,5.2,1323.6,3.4,4,2.5,4,100,6,3.8,66.7,98,1463,14.9,174,9,5.2,4,2.2
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",254.8,23.8,9.4,2402,3.7,1.7,0.7,0,0,52.4,17.1,0,104.3,2085,20,296,38,12.8,2,0.7
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,224.5,26.5,11.8,2878.5,5.1,4.4,1.9,4.4,100,39.6,15,11.1,139.5,2262,16.2,249,29,11.6,5,2
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,294.1,55.2,18.8,6251.5,8.4,46.7,13.7,42.7,91.4,76.4,20.6,55.9,243,4679,19.3,322,62,19.3,101,23.9
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,185.7,34.2,18.4,1529.6,3.3,28,13.1,14.5,51.8,22,10.6,65.9,146.3,2246,15.4,205,43,21,28,12
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,278.8,47.3,17,1973.5,2.8,80,22.3,52,65,62.9,18.4,82.7,229.7,3715,16.2,310,54,17.4,80,20.5
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,2,0,0,c,c,1,33.3,0,0,0,0,0,2,29,14.5,2,0,0,1,33.3
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,69.3,8.5,12.3,c,c,25.8,27.1,18.8,72.9,18.8,21.3,100,42,862,20.5,98,11,11.2,38,27.9
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,149.4,18,12.1,935.3,2.5,25.2,14.4,21.2,84.1,25,14.3,84.8,93.9,1939,20.7,156,22,14.1,28,15.2
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,93.4,19.6,20.9,1000.5,4.2,7.2,7.2,4.7,65.3,7.9,7.8,59.5,64.8,999,15.4,103,27,26.2,8,7.2
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,252.5,27.2,10.8,1816.8,2.8,63.3,20,60.4,95.4,68.1,21.3,88.6,182.2,2430,13.3,272,31,11.4,69,20.2
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,104.2,15.5,14.9,539.4,2,25.3,19.5,15.4,60.8,20.6,16.5,74.7,73.8,1536,20.8,116,19,16.4,27,18.9
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,107.4,21.9,20.4,775,2.9,36.2,25.2,14.6,40.3,26,19.5,56.2,82.3,1677,20.4,115,24,20.9,37,24.3
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,80.4,23.6,29.4,1017,5,28,25.8,19,67.9,19,19.1,100,51.8,1090,21,87,28,32.2,28,24.3
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,222.1,23.7,10.7,2645.5,4.7,10.9,4.7,10.9,100,27,10.8,40.4,117.6,2340,19.9,241,28,11.6,12,4.7
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,179,34.1,19.1,738,1.6,24.7,12.1,24.7,100,60.5,25.3,40.8,88.5,1193,13.5,190,37,19.5,41,17.7
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,7.5,1,13.3,3,0.2,1.8,19.4,0,0,0,0,0,4.3,70,16.3,8,1,12.5,2,20
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,165.1,21,12.7,1054,2.5,60,26.7,41,68.3,45,21.4,91.1,148.9,2895,19.4,170,21,12.4,63,27
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,132.8,4,3,707.5,2.1,17,11.3,17,100,17,11.3,100,86.2,1156,13.4,135,25,18.5,17,11.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,156.7,40.2,25.7,709.6,1.8,63.5,28.8,52,81.9,62,28.3,83.9,98.1,1863,19,159,42,26.4,70,30.6
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,179.6,26.6,14.8,553,1.2,47,20.7,22,46.8,39,17.8,56.4,107.1,1410,13.2,189,28,14.8,47,19.9
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,141.5,11,7.8,320,0.9,5,3.4,5,100,10,6.6,50,59.2,706,11.9,149,12,8.1,5,3.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,164.5,17.8,10.8,806.6,1.9,99,37.6,99,100,102,38.3,97.1,104.8,1584,15.1,168,22,13.1,99,37.1
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,162.3,19.8,12.2,652.5,1.6,61,27.3,52,85.2,61,27.3,85.2,102.4,1631,15.9,173,20,11.6,61,26.1
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,168.8,27,16,652.5,1.5,64,27.5,21,32.8,30,15.1,70,138,2409,17.5,171,30,17.5,64,27.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,236.5,39.4,16.6,913,1.5,73,23.6,53,72.6,53,18.3,100,164.7,2395,14.5,260,46,17.7,73,21.9
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,201.5,53.6,26.6,1654.7,3.2,195.5,49.2,60.5,30.9,119,37.1,50.8,117.9,2276,19.3,215,57,26.5,196,47.7
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,159.5,31.7,19.9,712.6,1.8,100.2,38.6,53.2,53.1,54.4,25.4,97.8,131.3,2014,15.3,169,32,18.9,105,38.3
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,122.3,20,16.4,619,2,22,15.2,22,100,22,15.2,100,62.9,1037,16.5,126,20,15.9,22,14.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,106.1,20.5,19.3,331.5,1.2,65,38,65,100,72,40.4,90.3,96.1,1892,19.7,111,24,21.6,65,36.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,139.5,26,18.6,427.5,1.2,40.3,22.4,35.2,87.3,66,32.1,53.3,81.9,1628,19.9,150,27,18,42,21.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,170.8,15.4,9,831.7,1.9,33,16.2,16,48.5,23.6,12.1,67.7,94,1380,14.7,179,19,10.6,33,15.6
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,137.7,30,21.8,795,2.3,71,34,71,100,71,34,100,x,x,x,140,38,27.1,71,33.6
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,90.6,33.7,37.2,1166,5.1,82,47.5,82,100,118,56.6,69.5,95.2,1263,13.3,96,35,36.5,82,46.1
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,204,23.8,11.6,1365,2.6,106.2,34.2,67.2,63.3,68,25,98.9,175.1,3206,18.3,207,26,12.6,126,37.8
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,192.3,20.6,10.7,1443.6,3,43.7,18.5,40.7,93.1,55,22.2,74,106.1,1677,15.8,207,27,13,46,18.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,158.9,35.8,22.5,2677.8,6.7,21.7,12,17.6,81.1,79,33.2,22.3,97.5,1768,18.1,167,40,24,30,15.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,217,47.6,21.9,1283,2.3,30.5,12.3,30.5,100,37,14.6,82.4,120.4,1859,15.4,224,50,22.3,31,12.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,125.4,26.9,21.4,530.2,1.7,30.7,19.7,22.4,72.8,23,15.5,97.3,83.1,1513,18.2,133,34,25.6,32,19.4
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,118.8,15.5,13.1,526.9,1.8,55,31.7,28,50.9,32.5,21.5,86.2,89,1280,14.4,123,17,13.8,55,30.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,114.2,25.6,22.4,379.3,1.3,70.3,38.1,70.3,100,96,45.7,73.2,110.7,1907,17.2,118,28,23.7,71,37.6
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,148.3,24,16.2,466.5,1.2,23,13.4,18,78.3,37,20,48.6,88.2,1388,15.7,151,24,15.9,23,13.2
