2023 Upper tier local authorities Code,2023 Upper tier local authorities,Ethnic group (20 categories) Code,Ethnic group (20 categories),Observation
E09000009,Ealing,2,"Asian, Asian British or Asian Welsh: Chinese",4526
E09000009,Ealing,3,"Asian, Asian British or Asian Welsh: Indian",54806
E09000009,Ealing,4,"Asian, Asian British or Asian Welsh: Pakistani",16714
E09000009,Ealing,5,"Asian, Asian British or Asian Welsh: Other Asian",31510
E09000009,Ealing,6,"Black, Black British, Black Welsh, Caribbean or African: African",22578
E09000009,Ealing,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",12898
E09000009,Ealing,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4015
E09000009,Ealing,9,Mixed or Multiple ethnic groups: White and Asian,5445
E09000009,Ealing,10,Mixed or Multiple ethnic groups: White and Black African,2446
E09000009,Ealing,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4597
E09000009,Ealing,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6673
E09000009,Ealing,13,"White: English, Welsh, Scottish, Northern Irish or British",89265
E09000009,Ealing,14,White: Irish,8511
E09000009,Ealing,15,White: Gypsy or Irish Traveller,248
E09000009,Ealing,16,White: Roma,1430
E09000009,Ealing,17,White: Other White,59009
E09000009,Ealing,18,Other ethnic group: Arab,16105
E09000009,Ealing,19,Other ethnic group: Any other ethnic group,22655
E09000010,Enfield,-8,Does not apply,0
E09000010,Enfield,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8123
E09000010,Enfield,2,"Asian, Asian British or Asian Welsh: Chinese",2691
E09000010,Enfield,3,"Asian, Asian British or Asian Welsh: Indian",11870
E09000010,Enfield,4,"Asian, Asian British or Asian Welsh: Pakistani",3674
E09000010,Enfield,5,"Asian, Asian British or Asian Welsh: Other Asian",11615
E09000010,Enfield,6,"Black, Black British, Black Welsh, Caribbean or African: African",36463
E09000010,Enfield,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",16990
E09000010,Enfield,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7059
E09000010,Enfield,9,Mixed or Multiple ethnic groups: White and Asian,3818
E09000010,Enfield,10,Mixed or Multiple ethnic groups: White and Black African,2994
E09000010,Enfield,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5165
E09000010,Enfield,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7581
E09000010,Enfield,13,"White: English, Welsh, Scottish, Northern Irish or British",103140
E09000010,Enfield,14,White: Irish,5969
E09000010,Enfield,15,White: Gypsy or Irish Traveller,374
E09000010,Enfield,16,White: Roma,1121
E09000010,Enfield,17,White: Other White,61280
E09000010,Enfield,18,Other ethnic group: Arab,2535
E09000010,Enfield,19,Other ethnic group: Any other ethnic group,37523
E09000011,Greenwich,-8,Does not apply,0
E09000011,Greenwich,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2395
E09000011,Greenwich,2,"Asian, Asian British or Asian Welsh: Chinese",7125
E09000011,Greenwich,3,"Asian, Asian British or Asian Welsh: Indian",10128
E09000011,Greenwich,4,"Asian, Asian British or Asian Welsh: Pakistani",3538
E09000011,Greenwich,5,"Asian, Asian British or Asian Welsh: Other Asian",14842
E09000011,Greenwich,6,"Black, Black British, Black Welsh, Caribbean or African: African",44185
E09000011,Greenwich,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8724
E09000011,Greenwich,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7693
E09000011,Greenwich,9,Mixed or Multiple ethnic groups: White and Asian,3491
E09000011,Greenwich,10,Mixed or Multiple ethnic groups: White and Black African,3302
E09000011,Greenwich,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5142
E09000011,Greenwich,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5362
E09000011,Greenwich,13,"White: English, Welsh, Scottish, Northern Irish or British",119665
E09000011,Greenwich,14,White: Irish,4230
E09000011,Greenwich,15,White: Gypsy or Irish Traveller,385
E09000011,Greenwich,16,White: Roma,882
E09000011,Greenwich,17,White: Other White,35844
E09000011,Greenwich,18,Other ethnic group: Arab,1462
E09000011,Greenwich,19,Other ethnic group: Any other ethnic group,10670
E09000012,Hackney,-8,Does not apply,0
E09000012,Hackney,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6554
E09000012,Hackney,2,"Asian, Asian British or Asian Welsh: Chinese",3459
E09000012,Hackney,3,"Asian, Asian British or Asian Welsh: Indian",8832
E09000012,Hackney,4,"Asian, Asian British or Asian Welsh: Pakistani",2461
E09000012,Hackney,5,"Asian, Asian British or Asian Welsh: Other Asian",5579
E09000012,Hackney,6,"Black, Black British, Black Welsh, Caribbean or African: African",29478
E09000012,Hackney,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",17903
E09000012,Hackney,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7264
E09000012,Hackney,9,Mixed or Multiple ethnic groups: White and Asian,3691
E09000012,Hackney,10,Mixed or Multiple ethnic groups: White and Black African,2735
E09000012,Hackney,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4749
E09000012,Hackney,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6312
E09000012,Hackney,13,"White: English, Welsh, Scottish, Northern Irish or British",87927
E09000012,Hackney,14,White: Irish,5582
E09000012,Hackney,15,White: Gypsy or Irish Traveller,248
E09000012,Hackney,16,White: Roma,865
E09000012,Hackney,17,White: Other White,43087
E09000012,Hackney,18,Other ethnic group: Arab,2342
E09000012,Hackney,19,Other ethnic group: Any other ethnic group,20079
E09000013,Hammersmith and Fulham,-8,Does not apply,0
E09000013,Hammersmith and Fulham,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1277
E09000013,Hammersmith and Fulham,2,"Asian, Asian British or Asian Welsh: Chinese",4253
E09000013,Hammersmith and Fulham,3,"Asian, Asian British or Asian Welsh: Indian",4100
E09000013,Hammersmith and Fulham,4,"Asian, Asian British or Asian Welsh: Pakistani",2010
E09000013,Hammersmith and Fulham,5,"Asian, Asian British or Asian Welsh: Other Asian",7666
E09000013,Hammersmith and Fulham,6,"Black, Black British, Black Welsh, Caribbean or African: African",13243
E09000013,Hammersmith and Fulham,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6626
E09000013,Hammersmith and Fulham,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2584
E09000013,Hammersmith and Fulham,9,Mixed or Multiple ethnic groups: White and Asian,3142
E09000013,Hammersmith and Fulham,10,Mixed or Multiple ethnic groups: White and Black African,1777
E09000013,Hammersmith and Fulham,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3157
E09000013,Hammersmith and Fulham,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4242
E09000013,Hammersmith and Fulham,13,"White: English, Welsh, Scottish, Northern Irish or British",70105
E09000013,Hammersmith and Fulham,14,White: Irish,4812
E09000013,Hammersmith and Fulham,15,White: Gypsy or Irish Traveller,93
E09000013,Hammersmith and Fulham,16,White: Roma,1485
E09000013,Hammersmith and Fulham,17,White: Other White,39184
E09000013,Hammersmith and Fulham,18,Other ethnic group: Arab,5534
E09000013,Hammersmith and Fulham,19,Other ethnic group: Any other ethnic group,7866
E09000014,Haringey,-8,Does not apply,0
E09000014,Haringey,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4819
E09000014,Haringey,2,"Asian, Asian British or Asian Welsh: Chinese",3848
E09000014,Haringey,3,"Asian, Asian British or Asian Welsh: Indian",5838
E09000014,Haringey,4,"Asian, Asian British or Asian Welsh: Pakistani",2162
E09000014,Haringey,5,"Asian, Asian British or Asian Welsh: Other Asian",6413
E09000014,Haringey,6,"Black, Black British, Black Welsh, Caribbean or African: African",24855
E09000014,Haringey,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",16339
E09000014,Haringey,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5272
E09000014,Haringey,9,Mixed or Multiple ethnic groups: White and Asian,3915
E09000014,Haringey,10,Mixed or Multiple ethnic groups: White and Black African,2574
E09000014,Haringey,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5325
E09000014,Haringey,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6742
E09000014,Haringey,13,"White: English, Welsh, Scottish, Northern Irish or British",84298
E09000014,Haringey,14,White: Irish,5701
E09000014,Haringey,15,White: Gypsy or Irish Traveller,235
E09000014,Haringey,16,White: Roma,2004
E09000014,Haringey,17,White: Other White,58343
E09000014,Haringey,18,Other ethnic group: Arab,2525
E09000014,Haringey,19,Other ethnic group: Any other ethnic group,23030
E09000015,Harrow,-8,Does not apply,0
E09000015,Harrow,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1820
E09000015,Harrow,2,"Asian, Asian British or Asian Welsh: Chinese",2784
E09000015,Harrow,3,"Asian, Asian British or Asian Welsh: Indian",74744
E09000015,Harrow,4,"Asian, Asian British or Asian Welsh: Pakistani",10264
E09000015,Harrow,5,"Asian, Asian British or Asian Welsh: Other Asian",28540
E09000015,Harrow,6,"Black, Black British, Black Welsh, Caribbean or African: African",10584
E09000015,Harrow,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6514
E09000015,Harrow,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2053
E09000015,Harrow,9,Mixed or Multiple ethnic groups: White and Asian,3140
E09000015,Harrow,10,Mixed or Multiple ethnic groups: White and Black African,1104
E09000015,Harrow,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2187
E09000015,Harrow,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3402
E09000015,Harrow,13,"White: English, Welsh, Scottish, Northern Irish or British",53567
E09000015,Harrow,14,White: Irish,5608
E09000015,Harrow,15,White: Gypsy or Irish Traveller,179
E09000015,Harrow,16,White: Roma,1421
E09000015,Harrow,17,White: Other White,34458
E09000015,Harrow,18,Other ethnic group: Arab,6239
E09000015,Harrow,19,Other ethnic group: Any other ethnic group,12597
E09000016,Havering,-8,Does not apply,0
E09000016,Havering,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4774
E09000016,Havering,2,"Asian, Asian British or Asian Welsh: Chinese",2011
E09000016,Havering,3,"Asian, Asian British or Asian Welsh: Indian",11292
E09000016,Havering,4,"Asian, Asian British or Asian Welsh: Pakistani",5683
E09000016,Havering,5,"Asian, Asian British or Asian Welsh: Other Asian",4390
E09000016,Havering,6,"Black, Black British, Black Welsh, Caribbean or African: African",14138
E09000016,Havering,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4832
E09000016,Havering,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2597
E09000016,Havering,9,Mixed or Multiple ethnic groups: White and Asian,2344
E09000016,Havering,10,Mixed or Multiple ethnic groups: White and Black African,1535
E09000016,Havering,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3224
E09000016,Havering,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2644
E09000016,Havering,13,"White: English, Welsh, Scottish, Northern Irish or British",174232
E09000016,Havering,14,White: Irish,2894
E09000016,Havering,15,White: Gypsy or Irish Traveller,259
E09000016,Havering,16,White: Roma,433
E09000016,Havering,17,White: Other White,19496
E09000016,Havering,18,Other ethnic group: Arab,809
E09000016,Havering,19,Other ethnic group: Any other ethnic group,4465
E09000017,Hillingdon,-8,Does not apply,0
E09000017,Hillingdon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4050
E09000017,Hillingdon,2,"Asian, Asian British or Asian Welsh: Chinese",3184
E09000017,Hillingdon,3,"Asian, Asian British or Asian Welsh: Indian",57341
E09000017,Hillingdon,4,"Asian, Asian British or Asian Welsh: Pakistani",14243
E09000017,Hillingdon,5,"Asian, Asian British or Asian Welsh: Other Asian",23120
E09000017,Hillingdon,6,"Black, Black British, Black Welsh, Caribbean or African: African",15844
E09000017,Hillingdon,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5752
E09000017,Hillingdon,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2359
E09000017,Hillingdon,9,Mixed or Multiple ethnic groups: White and Asian,4201
E09000017,Hillingdon,10,Mixed or Multiple ethnic groups: White and Black African,1897
E09000017,Hillingdon,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3151
E09000017,Hillingdon,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4110
E09000017,Hillingdon,13,"White: English, Welsh, Scottish, Northern Irish or British",113377
E09000017,Hillingdon,14,White: Irish,5585
E09000017,Hillingdon,15,White: Gypsy or Irish Traveller,479
E09000017,Hillingdon,16,White: Roma,691
E09000017,Hillingdon,17,White: Other White,27255
E09000017,Hillingdon,18,Other ethnic group: Arab,4462
E09000017,Hillingdon,19,Other ethnic group: Any other ethnic group,14806
E09000018,Hounslow,-8,Does not apply,0
E09000018,Hounslow,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2699
E09000018,Hounslow,2,"Asian, Asian British or Asian Welsh: Chinese",2664
E09000018,Hounslow,3,"Asian, Asian British or Asian Welsh: Indian",60827
E09000018,Hounslow,4,"Asian, Asian British or Asian Welsh: Pakistani",17454
E09000018,Hounslow,5,"Asian, Asian British or Asian Welsh: Other Asian",22202
E09000018,Hounslow,6,"Black, Black British, Black Welsh, Caribbean or African: African",14895
E09000018,Hounslow,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3573
E09000018,Hounslow,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2342
E09000018,Hounslow,9,Mixed or Multiple ethnic groups: White and Asian,4128
E09000018,Hounslow,10,Mixed or Multiple ethnic groups: White and Black African,2142
E09000018,Hounslow,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2726
E09000018,Hounslow,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4518
E09000018,Hounslow,13,"White: English, Welsh, Scottish, Northern Irish or British",81933
E09000018,Hounslow,14,White: Irish,3894
E09000018,Hounslow,15,White: Gypsy or Irish Traveller,296
E09000018,Hounslow,16,White: Roma,980
E09000018,Hounslow,17,White: Other White,39980
E09000018,Hounslow,18,Other ethnic group: Arab,5461
E09000018,Hounslow,19,Other ethnic group: Any other ethnic group,15467
E09000019,Islington,-8,Does not apply,0
E09000019,Islington,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5972
E09000019,Islington,2,"Asian, Asian British or Asian Welsh: Chinese",5125
E09000019,Islington,3,"Asian, Asian British or Asian Welsh: Indian",4051
E09000019,Islington,4,"Asian, Asian British or Asian Welsh: Pakistani",995
E09000019,Islington,5,"Asian, Asian British or Asian Welsh: Other Asian",5389
E09000019,Islington,6,"Black, Black British, Black Welsh, Caribbean or African: African",18091
E09000019,Islington,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7368
E09000019,Islington,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3284
E09000019,Islington,9,Mixed or Multiple ethnic groups: White and Asian,3750
E09000019,Islington,10,Mixed or Multiple ethnic groups: White and Black African,2257
E09000019,Islington,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4171
E09000019,Islington,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6053
E09000019,Islington,13,"White: English, Welsh, Scottish, Northern Irish or British",86092
E09000019,Islington,14,White: Irish,7062
E09000019,Islington,15,White: Gypsy or Irish Traveller,108
E09000019,Islington,16,White: Roma,958
E09000019,Islington,17,White: Other White,40534
E09000019,Islington,18,Other ethnic group: Arab,2991
E09000019,Islington,19,Other ethnic group: Any other ethnic group,12339
E09000020,Kensington and Chelsea,-8,Does not apply,0
E09000020,Kensington and Chelsea,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1488
E09000020,Kensington and Chelsea,2,"Asian, Asian British or Asian Welsh: Chinese",3839
E09000020,Kensington and Chelsea,3,"Asian, Asian British or Asian Welsh: Indian",3209
E09000020,Kensington and Chelsea,4,"Asian, Asian British or Asian Welsh: Pakistani",1282
E09000020,Kensington and Chelsea,5,"Asian, Asian British or Asian Welsh: Other Asian",7207
