time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,inpost_fte,inpost_headcount,starters_fte,starters_headcount,leavers_fte,leavers_headcount,turnover_rate_fte,turnover_rate_headcount,agency_fte,agency_headcount,agency_rate_fte,agency_rate_headcount,agency_cover_fte,agency_cover_rate_fte,vacancy_fte,vacancy_rate_fte,vacancy_agency_cover_rate_fte,case_holders_fte,cases,caseload_fte,working_days_lost_fte,absence_rate_fte
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,198.8,206,61.1,62,36,36,18.1,17.5,38,38,16,15.6,38,100,39.3,16.5,96.8,103,1427,13.9,607.6,1.2
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,166.9,168,37,37,24,24,14.4,14.3,68,68,28.9,28.8,66,97.1,74,30.7,89.2,149.3,2256,15.1,1061,2.5
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,188.3,198,36.4,38,38.7,41,20.5,20.7,87,87,31.6,30.5,87,100,87,31.6,100,141.8,1978,13.9,839,1.8
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,222.9,225,19,19,88.4,89,39.6,39.6,89,89,28.5,28.3,89,100,113,33.6,78.8,172.1,3023,17.6,1788,3.2
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,215.4,233,38.3,42,43.7,46,20.3,19.7,66.5,69,23.6,22.8,38,57.1,61,22.1,62.3,128.7,1847,14.4,1694.6,3.1
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,213.1,221,38.8,40,28,28,13.1,12.7,40.1,42,15.8,16,31,77.3,32,13.1,96.9,124.8,1863,14.9,1546.5,2.9
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,219.1,228,45,45,22.2,23,10.1,10.1,41,41,15.8,15.2,41,100,50,18.6,82,157.2,1912,12.2,1713.1,3.1
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,136,139,28,28,26.2,27,19.2,19.4,27,27,16.6,16.3,25,92.6,26,16,96.2,92.1,1663,18.1,1064.5,3.1
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,150.4,155,45.6,46,11,11,7.3,7.1,51.7,52,25.6,25.1,51.7,100,58,27.8,89.1,134.3,2740,20.4,1726,4.5
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,166,169,51,51,23,23,13.9,13.6,45.6,46,21.5,21.4,45.6,100,53,24.2,86,96.3,1301,13.5,964.8,2.3
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,138,138,32,32,22,22,15.9,15.9,37,37,21.1,21.1,38,102.7,38,21.6,100,90,1335,14.8,633,1.8
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314 / 318,E09000021 / E09000027,Kingston upon Thames / Richmond upon Thames,137.4,142,28.4,29,16.3,17,11.9,12,40,40,22.5,22,40,100,54,28.2,74.1,120.2,1481,12.3,499.8,1.4
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,122.2,127,33.8,35,18.4,19,15.1,15,34,34,21.8,21.1,32.4,95.3,39.4,24.4,82.2,65,982,15.1,713.5,2.3
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,186.6,189,58.5,59,50.3,51,27,27,18.6,19,9.1,9.1,11.6,62.3,33.6,15.3,34.4,104.2,1577,15.1,1153,2.4
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,127.1,135,22.8,23,20.3,23,16,17,u,29,u,17.7,22,u,68.7,35.1,32,64.2,931,14.5,1460.9,4.5
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,144.9,148,17.5,18,17,17,11.7,11.5,70,70,32.6,32.1,70,100,70,32.6,100,110.5,1873,17,410.7,1.1
2022,Reporting year,National,E92000001,England,,,,,,31634.1,33689,4825.6,5054,5421,5795,17.1,17.2,6759.7,6969,17.6,17.1,5440.5,80.5,7912.9,20,68.8,20206,335563,16.6,283440.5,3.5
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,2054.5,2157,268.8,286,281.3,303,13.7,14,221,226,9.7,9.5,144.1,65.2,259.1,11.2,55.6,1375.6,24794,18,16245.4,3.1
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,4240.6,4494,604.1,634,718.1,761,16.9,16.9,943.3,970,18.2,17.8,700.9,74.3,1255.9,22.8,55.8,2674.4,47734,17.8,42162.4,3.9
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,3552.5,3855,523.5,568,548.3,597,15.4,15.5,659.3,669,15.7,14.8,455.4,69.1,715.6,16.8,63.6,2220.4,37783,17,39077.4,4.3
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,2323.6,2535,298.7,321,380.7,420,16.4,16.6,429.6,445,15.6,14.9,394.9,91.9,524.5,18.4,75.3,1480.9,25631,17.3,24715.5,4.2
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,3607.1,3815,568.2,591,590.5,633,16.4,16.6,790.3,820,18,17.7,602.9,76.3,957.5,21,63,2405.1,41080,17.1,41014.6,4.5
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,3125.7,3320,456.9,470,503,531,16.1,16,350,369,10.1,10,327,93.4,556.2,15.1,58.8,1702,26150,15.4,19554.2,2.5
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,5392.8,5549,942,954,1053.9,1085,19.5,19.6,1700,1779,24,24.3,1493.8,87.9,1907.1,26.1,78.3,3413.3,49612,14.5,40071.8,2.9
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,4597.1,4969,756.4,787,853.1,917,18.6,18.5,1003.9,1013,17.9,16.9,822.2,81.9,1064.8,18.8,77.2,3071.2,53067,17.3,35113,3
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,2740.2,2995,406.9,443,492.3,548,18,18.3,662.2,678,19.5,18.5,499.4,75.4,672.1,19.7,74.3,1863.1,29712,15.9,25486.2,3.7
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,2439.2,2525,342.3,349,441.3,461,18.1,18.3,785.6,850,24.4,25.2,696,88.6,845.5,25.7,82.3,1520.3,21080,13.9,19420.4,3.1
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,2953.6,3024,599.7,605,612.5,624,20.7,20.6,914.4,929,23.6,23.5,797.8,87.2,1061.6,26.4,75.1,1893,28532,15.1,20651.4,2.8
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,321.3,334,48.2,50,40.3,42,12.5,12.6,24,27,7,7.5,24,100,43,11.8,55.8,220,3667,16.7,2949.2,3.6
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,88.2,94,14.6,15,16.5,19,18.8,20.2,12.5,14,12.4,13,5.6,44.8,5.6,6,100,45.2,865,19.1,697.2,3.1
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,153.7,164,16.6,17,u,u,u,u,8,8,4.9,4.7,8,100,11,6.7,72.7,144,2368,16.5,1554.5,4
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,133.1,135,19,19,14.8,17,11.2,12.6,1,1,0.7,0.7,1,100,5,3.6,20,75.9,1268,16.7,490,1.5
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,158.9,166,22.1,23,36.8,39,23.2,23.5,84,84,34.6,33.6,38,45.2,63.9,28.7,59.5,125.2,2131,17,1026,2.6
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,240,255,16.6,18,33,35,13.8,13.7,12,12,4.8,4.5,12,100,46,16.1,26.1,149.8,3413,22.8,3390,5.6
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,159.3,171,16.1,18,19.3,21,12.1,12.3,5,5,3,2.8,5,100,9.7,5.7,51.5,96.7,2242,23.2,1192,3
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,181.1,188,21,21,28.8,31,15.9,16.5,12,12,6.2,6,12,100,15.9,8.1,75.5,111.4,1901,17.1,873.7,1.9
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,100.9,107,13.2,14,13.9,15,13.8,14,33,33,24.7,23.6,14,42.4,23.5,18.9,59.5,74.5,1408,18.9,33.7,0.1
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,126.9,133,19.8,21,24,24,18.9,18,7,7,5.2,5,2,28.6,2,1.6,100,80.5,1474,18.3,315,1
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,157.7,167,23.3,24,22.1,27,14,16.2,21.5,22,12,11.6,21.5,100,22.5,12.5,95.6,134.2,2396,17.9,1642.5,4.1
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,233.6,243,38.2,46,31.7,33,13.6,13.6,1,1,0.4,0.4,1,100,11,4.5,9.1,118.2,1661,14.1,2081.6,3.5
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,119.4,122,20,20,28.7,31,24,25.4,11.8,12,9,9,11.8,100,22.8,16,51.7,77.1,1233,16,713,2.4
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,183.9,191,37.4,38,23.9,24,13,12.6,26,26,12.4,12,20,76.9,29.7,13.9,67.3,111.9,1865,16.7,1921.7,4.1
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,147.1,156,22.6,24,33.2,36,22.6,23.1,32,32,17.9,17,32,100,39,21,82.1,65.5,1333,20.4,2601,7
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,103.8,108,16,16,22.3,24,21.5,22.2,39.4,40,27.5,27,39.4,100,95.5,47.9,41.3,46.4,741,16,868.1,3.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,160.6,168,14.7,15,33,36,20.6,21.4,18,18,10.1,9.7,18,100,25.6,13.8,70.3,94.9,2103,22.2,1365,3.4
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,167.3,177,17.8,19,37.7,43,22.5,24.3,26,27,13.5,13.2,20,76.8,20,10.7,100,98.9,1923,19.4,1147.6,2.7
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,253.1,270,28.9,31,19,21,7.5,7.8,69.2,71,21.5,20.8,52.6,76,54.5,17.7,96.5,186.6,2883,15.5,4236.4,6.6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,63.4,65,11,11,20.3,21,32,32.3,65.8,66,50.9,50.4,41,62.3,42,39.8,97.6,58.9,1062,18,412,2.6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,110.8,113,16.5,17,22.5,24,20.3,21.2,19,19,14.6,14.4,19,100,29.3,20.9,64.8,55,950,17.3,920.4,3.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,387.7,410,0,0,51.7,54,13.3,13.2,52,52,11.8,11.3,51.6,99.2,203,34.4,25.4,259.2,4443,17.1,3057,3.1
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,260.3,269,24,25,51,52,19.6,19.3,58,58,18.2,17.7,58,100,60,18.7,96.7,151.8,3242,21.4,3537,5.4
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,415,426,48.8,49,0,0,0,0,38,38,8.4,8.2,38,100,55.3,11.8,68.7,237.2,3962,16.7,4189.2,4
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,147,160,22,23,0,0,0,0,16,20,9.8,11.1,15.9,99.4,73,33.2,21.8,89.4,2407,26.9,1916,5.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,149.4,160,33.1,34,44.8,46,30,28.8,51,51,25.5,24.2,34,66.7,53,26.2,64.2,97.9,2052,21,1224.5,3.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,218,231,33.2,35,46.7,50,21.4,21.6,29,29,11.7,11.2,13,44.8,37,14.5,35.1,127.1,2204,17.3,2757,5
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,152.1,181,28,33,30.8,31,20.2,17.1,80.8,88,34.7,32.7,39,48.3,115,43.1,33.9,143.1,2712,18.9,181,0.5
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,137.3,148,26.5,27,28.1,31,20.5,20.9,46.3,48,25.2,24.5,25,54,66,32.5,37.9,90.9,1307,14.4,1704,4.9
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,246.9,274,43.6,48,35.9,39,14.6,14.2,22,29,8.2,9.6,7,31.8,7,2.8,100,99.6,1867,18.7,2636,4.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,171.3,177,33.5,34,47.8,50,27.9,28.2,43,43,20.1,19.5,30,69.8,39,18.5,76.9,114.4,1856,16.2,479.8,1.1
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,97.7,104,27,27,24,25,24.6,24,62.6,63,39.1,37.7,35.5,56.7,44.4,31.3,80,101.9,1378,13.5,440,1.8
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,125.1,129,28.6,30,33.5,36,26.8,27.9,29.3,32,19,19.9,19,64.8,19,13.2,100,73.2,1171,16,1185.5,3.7
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,212,223,50.4,53,44.9,46,21.2,20.6,65,65,23.5,22.6,46,70.8,70.5,25,65.2,150,2726,18.2,2354,4.4
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,211.7,232,20.6,25,38.1,41,18,17.7,43,43,16.9,15.6,35,81.4,55.3,20.7,63.3,143.5,2314,16.1,2316.2,4.3
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,137.8,147,24,25,35,36,25.4,24.5,23,23,14.3,13.5,17.5,76.1,43,23.8,40.7,91.5,1749,19.1,2013,5.8
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,311.3,336,41.5,44,69.6,73,22.4,21.7,262.5,263,45.7,43.9,136.3,51.9,197,38.8,69.2,334.4,5718,17.1,6039.5,7.7
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,141,151,20.9,22,29.8,32,21.1,21.2,22.3,23,13.7,13.2,16.8,75.3,24.3,14.7,69.1,89.1,1306,14.7,683.1,1.9
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,197.5,206,32,32,25.2,27,12.8,13.1,52,53,20.8,20.5,36,69.2,58,22.7,62.1,119.7,2125,17.7,1462,2.9
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,163.4,178,29.5,30,19.5,22,11.9,12.4,21.4,22,11.6,11,15.4,71.9,22.5,12.1,68.4,99.8,1716,17.2,1331.5,3.2
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",280.7,304,27.6,29,39.1,42,13.9,13.8,81,81,22.4,21,49,60.5,49,14.9,100,222.7,3637,16.3,3624,5.1
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,275.3,291,17.5,18,32,34,11.6,11.7,0,0,0,0,0,z,30.1,9.9,0,129.9,2280,17.6,3505.4,5
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,627,683,44.8,49,60.4,68,9.6,10,17,17,2.6,2.4,17,100,39.5,5.9,43,286.8,4641,16.2,6977,4.4
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,79.7,83,3,3,17.2,18,21.6,21.7,69,69,46.4,45.4,69,100,83.3,51.1,82.8,84,1903,22.7,1080,5.4
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,107.4,115,8,8,1,1,0.9,0.9,3.5,4,3.2,3.4,3.5,100,25,18.9,14,39.5,705,17.8,943.5,3.5
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,263.2,308,90.4,113,38.2,51,14.5,16.6,0,0,0,0,0,z,22,7.7,0,150.1,2505,16.7,1808,2.7
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,223,236,29.5,30,43.5,46,19.5,19.5,23,24,9.4,9.2,23,100,23,9.4,100,126.2,2284,18.1,1808,3.2
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,412.5,452,77.9,83,59.3,65,14.4,14.4,21.6,24,5,5,18,83.3,19.6,4.5,91.8,225.5,3591,15.9,3771.9,3.6
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,230.9,248,34.2,36,58.4,60,25.3,24.2,37.9,41,14.1,14.2,37.9,99.9,63.3,21.5,59.9,146.7,2445,16.7,2383.5,4.1
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,101.7,117,42.7,46,20,22,19.7,18.8,25,25,19.7,17.6,16,64,16,13.6,100,74.5,1178,15.8,1647,6.4
